,Unnamed: 0,account_id,match_id,team_id,team_name,player_id,player_name,player_match_minutes,xG Per Shot,Non-Penalty xG,Shots,player_match_goals,player_match_np_goals,player_match_xa,player_match_key_passes,player_match_op_key_passes,player_match_assists,player_match_through_balls,player_match_passes_into_box,player_match_op_passes_into_box,player_match_touches_inside_box,player_match_tackles,player_match_interceptions,player_match_possession,player_match_dribbled_past,player_match_dribbles_faced,player_match_dribbles,player_match_challenge_ratio,player_match_fouls,player_match_dispossessions,player_match_long_balls,player_match_successful_long_balls,player_match_long_ball_ratio,player_match_shots_blocked,player_match_clearances,player_match_aerials,player_match_successful_aerials,player_match_aerial_ratio,player_match_passes,player_match_successful_passes,player_match_passing_ratio,player_match_op_passes,player_match_forward_passes,player_match_backward_passes,player_match_sideways_passes,player_match_op_f3_passes,player_match_op_f3_forward_passes,player_match_op_f3_backward_passes,player_match_op_f3_sideways_passes,player_match_np_shots_on_target,player_match_crosses,player_match_successful_crosses,player_match_crossing_ratio,player_match_penalties_won,player_match_passes_inside_box,player_match_op_xa,player_match_op_assists,player_match_pressured_long_balls,player_match_unpressured_long_balls,player_match_aggressive_actions,player_match_turnovers,player_match_crosses_into_box,player_match_sp_xa,player_match_op_shots,player_match_touches,player_match_pressure_regains,player_match_box_cross_ratio,Deep Progressions,player_match_shot_touch_ratio,player_match_fouls_won,player_match_xgchain,player_match_op_xgchain,player_match_xgbuildup,player_match_op_xgbuildup,player_match_xgchain_per_possession,player_match_op_xgchain_per_possession,player_match_xgbuildup_per_possession,player_match_op_xgbuildup_per_possession,player_match_pressures,player_match_pressure_duration_total,player_match_pressure_duration_avg,player_match_pressured_action_fails,player_match_counterpressures,player_match_counterpressure_duration_total,player_match_counterpressure_duration_avg,player_match_counterpressured_action_fails,player_match_obv,player_match_obv_pass,player_match_obv_shot,player_match_obv_defensive_action,player_match_obv_dribble_carry,player_match_obv_gk,Deep Completions,player_match_ball_recoveries,player_match_np_psxg,player_match_penalties_faced,player_match_penalties_conceded,player_match_fhalf_ball_recoveries,player_match_average_space_received_in,player_match_average_fhalf_space_received_in,player_match_average_f3_space_received_in,player_match_ball_receipts_in_space_10,player_match_ball_receipts_in_space_2,player_match_ball_receipts_in_space_5,player_match_fhalf_ball_receipts_in_space_10,player_match_fhalf_ball_receipts_in_space_2,player_match_fhalf_ball_receipts_in_space_5,player_match_f3_ball_receipts_in_space_10,player_match_f3_ball_receipts_in_space_2,player_match_f3_ball_receipts_in_space_5,player_match_lbp,player_match_lbp_completed,player_match_fhalf_lbp_completed,player_match_f3_lbp_completed,player_match_fhalf_lbp,player_match_f3_lbp,player_match_obv_lbp,player_match_fhalf_obv_lbp,player_match_f3_obv_lbp,player_match_lbp_received,player_match_fhalf_lbp_received,player_match_f3_lbp_received,player_match_average_lbp_to_space_distance,player_match_fhalf_average_lbp_to_space_distance,player_match_f3_average_lbp_to_space_distance,player_match_lbp_to_space_10_received,player_match_fhalf_lbp_to_space_10_received,player_match_f3_lbp_to_space_10_received,player_match_lbp_to_space_2_received,player_match_fhalf_lbp_to_space_2_received,player_match_f3_lbp_to_space_2_received,player_match_lbp_to_space_5_received,player_match_fhalf_lbp_to_space_5_received,player_match_f3_lbp_to_space_5_received,player_match_average_lbp_to_space_received_distance,player_match_fhalf_average_lbp_to_space_received_distance,player_match_f3_average_lbp_to_space_received_distance,player_match_lbp_to_space_10,player_match_fhalf_lbp_to_space_10,player_match_f3_lbp_to_space_10,player_match_lbp_to_space_2,player_match_fhalf_lbp_to_space_2,player_match_f3_lbp_to_space_2,player_match_lbp_to_space_5,player_match_fhalf_lbp_to_space_5,player_match_f3_lbp_to_space_5,player_match_passes_360,player_match_obv_passes_360,player_match_fhalf_passes_360,player_match_fhalf_obv_passes_360,player_match_f3_passes_360,player_match_f3_obv_passes_360,player_match_ball_receipts_360,player_match_fhalf_ball_receipts_360,player_match_f3_ball_receipts_360,player_match_360_minutes,player_match_defensive_actions,opponent,game_week
899,899.0,461,3895706,22,Leicester City,9676,James Justin,29.366667,,0.0,0,0,0,0.4826568,1,1,1,0,2,2,0,1,0,0.5793731,0,0,0,1.0,1,0,1,1,1.0,0,1,2,2,1.0,12,11,0.9166666666666666,12,2,3,7,6,0,2,4,0,1,1,1.0,0,0,0.4826568,1,1,1,2,2,1,0.0,0,25,1,0.5,1,0.0,0,0.52484345,0.52484345,0.52484345,0.52484345,0.0477130413055419,0.0477130413055419,0.0477130413055419,0.0477130413055419,3.0,2.7577999,0.919266641139984,0.0,0.0,,,0.0,0.37763456,0.35255146,,0.015168739,0.009914353,,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.366667,5,Stoke City,882
900,900.0,461,3895706,30,Stoke City,25368,Wouter Burger,100.3,0.0313451439142227,0.06269029,2,0,0,0.0,0,0,0,0,0,0,0,4,1,0.4206269,0,1,0,1.0,0,0,6,3,0.5,0,2,2,1,0.5,42,35,0.8333333333333334,37,10,1,31,7,0,0,7,1,3,0,0.0,0,0,0.0,0,3,5,14,2,0,0.0,2,83,6,,2,0.0240963855421686,2,0.17705624,0.17705624,0.0,0.0,0.0035411247611045,0.0035411247611045,0.0,0.0,24.0,12.57371,0.5239045846586426,2.0,4.0,2.076386,0.5190964937210083,1.0,0.14407064,0.006598197,0.07924538,0.08411056,-0.025883503,,0,4,0.19089663,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,28,Leicester City,882
901,901.0,461,3895706,22,Leicester City,40813,Mads Hermansen,100.3,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.5793731,0,0,0,,0,0,17,8,0.4705882352941176,0,0,0,0,,56,47,0.8392857142857143,53,26,0,30,1,1,0,0,0,0,0,,0,0,0.0,0,6,11,0,0,0,0.0,0,100,0,,1,0.0,0,0.14038908,0.14038908,0.14038908,0.14038908,0.0036944496004205,0.0036944496004205,0.0036944496004205,0.0036944496004205,,,,,,,,,1.2240938,0.17599092,,,0.06978804,0.97831476,0,6,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,0,Stoke City,882
902,902.0,461,3895706,30,Stoke City,34962,Ki-Jana Hoever,72.73333,,0.0,0,0,0,0.0,0,0,0,0,1,1,0,4,3,0.4206269,0,2,0,1.0,2,1,0,0,,0,1,2,1,0.5,37,31,0.8378378378378378,27,7,7,23,7,2,0,5,0,0,0,,0,0,0.0,0,1,0,8,0,0,0.0,0,59,2,0.0,2,0.0,1,0.19408643,0.1401985,0.19408643,0.1401985,0.0053912897904713,0.0038944027490086,0.0053912897904713,0.0038944027490086,10.0,5.9405627,0.5940563067793846,0.0,2.0,0.60381997,0.3019099980592727,0.0,0.11004562,0.08620303,,-0.0002245009,0.024067083,,0,9,0.0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.73333,16,Leicester City,882
903,903.0,461,3895706,30,Stoke City,6363,Niall Ennis,53.166668,0.0322419591248035,0.03224196,1,0,0,0.0,0,0,0,0,1,1,3,0,0,0.4206269,0,0,0,,2,2,0,0,,0,0,3,2,0.6666666666666666,8,7,0.875,6,0,1,7,4,0,1,3,0,0,0,,0,0,0.0,0,0,0,8,3,0,0.0,1,19,0,0.0,0,0.0526315789473684,1,0.51129574,0.51129574,0.51129574,0.51129574,0.039330441218156,0.039330441218156,0.039330441218156,0.039330441218156,13.0,7.561293,0.5816379980399058,1.0,3.0,0.87833905,0.2927796691656112,1.0,0.01673412,0.102870695,-0.01806835,-1.6652048e-06,-0.068066575,,1,4,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.166668,15,Leicester City,882
904,904.0,461,3895706,30,Stoke City,44681,Luke Cundle,100.3,,0.0,0,0,0,0.14924222,2,2,0,0,1,1,1,0,0,0.4206269,0,0,0,,0,3,5,3,0.6,0,0,1,0,0.0,42,36,0.8571428571428571,40,8,2,32,14,3,0,11,0,2,1,0.5,0,0,0.14924222,0,1,4,17,4,1,0.0,0,71,0,1.0,5,0.0,1,0.14924222,0.14924222,0.053887933,0.053887933,0.0038267236489516,0.0038267236489516,0.0013817418844271,0.0013817418844271,28.0,14.5909815,0.521106392411249,3.0,9.0,5.26964,0.5855156630277634,0.0,0.2308284,0.22484626,,0.007680568,-0.0016984139,,0,15,0.0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,28,Leicester City,882
905,905.0,461,3895706,30,Stoke City,29407,Michael Rose,100.3,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.4206269,0,0,0,,3,0,3,2,0.6666666666666666,0,5,4,0,0.0,53,50,0.9433962264150944,49,10,6,37,1,1,0,0,0,0,0,,0,0,0.0,0,6,2,7,0,0,0.0,0,101,1,,2,0.0,0,0.19408643,0.19408643,0.19408643,0.19408643,0.0038056163226856,0.0038056163226856,0.0038056163226856,0.0038056163226856,9.0,6.1775894,0.6863988869720035,0.0,2.0,1.411085,0.7055424936115742,0.0,-0.6478833,-0.017741065,,-0.6515593,0.021417348,,0,5,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,12,Leicester City,882
906,906.0,461,3895706,22,Leicester City,34747,Kiernan Dewsbury-Hall,100.3,0.0727906028429667,0.21837181,3,0,0,0.22317357,2,2,1,0,1,1,9,1,1,0.5793731,0,0,0,1.0,1,1,4,1,0.25,0,2,1,1,1.0,56,49,0.875,51,10,11,35,19,2,5,12,2,3,2,0.6666666666666666,1,2,0.22317357,1,2,4,3,4,1,0.0,3,101,1,1.0,9,0.0297029702970297,2,2.2235003,1.9168904,2.1165402,1.8099303,0.0453775561585718,0.0391202118931984,0.0431946978277089,0.0369373535623355,5.0,6.274434,1.2548868358135223,0.0,1.0,0.462392,0.4623920023441314,0.0,1.061567,0.118829444,-0.008481458,0.0046361713,0.94658273,,1,14,0.43126726,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,7,Stoke City,882
907,907.0,461,3895706,30,Stoke City,36075,Luke McNally,27.566668,0.0261830333620309,0.026183033,1,0,0,0.32329005,1,1,0,0,0,0,4,0,0,0.4206269,0,0,0,,0,0,3,1,0.3333333333333333,0,0,1,1,1.0,10,7,0.7,10,2,1,7,1,0,0,1,0,0,0,,0,1,0.32329005,0,1,2,0,0,0,0.0,1,16,1,,0,0.0625,0,0.47905377,0.47905377,0.47905377,0.47905377,0.0435503423213958,0.0435503423213958,0.0435503423213958,0.0435503423213958,1.0,0.185692,0.1856919974088668,0.0,0.0,,,0.0,0.10683738,0.15500961,-0.05129658,,0.0031243423,,1,4,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.566668,1,Leicester City,882
908,908.0,461,3895706,22,Leicester City,48708,Callum Doyle,100.3,0.0421866215765476,0.04218662,1,0,0,0.0,0,0,0,0,2,1,1,3,0,0.5793731,0,0,0,1.0,0,0,7,4,0.5714285714285714,0,4,4,1,0.25,54,41,0.7592592592592593,43,19,6,29,9,3,1,5,0,0,0,,0,0,0.0,0,5,6,8,1,0,0.0,1,90,7,0.0,5,0.0111111111111111,0,0.85931665,0.85931665,0.81713,0.81713,0.0156239390373229,0.0156239390373229,0.0148569096218455,0.0148569096218455,19.0,16.989254,0.8941713100985477,5.0,3.0,3.865774,1.288591355085373,0.0,0.11811113,0.07318768,-0.048373647,0.058081973,0.035215165,,0,9,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,22,Stoke City,882
909,909.0,461,3895706,22,Leicester City,60480,Benjamin Harvey Nelson,53.166668,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,4,3,0.5793731,1,1,0,0.8,3,0,2,1,0.5,1,3,4,1,0.25,30,26,0.8666666666666667,28,9,1,20,3,1,0,2,0,0,0,,0,0,0.0,0,3,2,10,0,0,0.0,0,61,2,,3,0.0,0,0.04218662,0.04218662,0.04218662,0.04218662,0.0014547110888464,0.0014547110888464,0.0014547110888464,0.0014547110888464,9.0,7.255169,0.806129879421658,1.0,4.0,4.0534368,1.0133592262864113,0.0,0.16713685,0.0360022,,0.11951057,0.011624065,,0,3,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.166668,16,Stoke City,882
910,910.0,461,3895706,22,Leicester City,80942,Kasey McAteer,47.133335,0.0290894862264394,0.029089486,1,1,1,0.0,0,0,0,0,0,0,1,1,0,0.5793731,0,0,0,1.0,1,2,3,2,0.6666666666666666,0,0,1,0,0.0,12,9,0.75,12,0,2,10,2,0,1,1,1,0,0,,0,0,0.0,0,0,3,4,1,0,0.0,1,27,1,,0,0.037037037037037,1,0.13011971,0.13011971,0.10103023,0.10103023,0.0086746474107106,0.0086746474107106,0.006735348701477,0.006735348701477,7.0,5.228209,0.7468870111874172,1.0,2.0,1.15311,0.5765550136566162,0.0,0.050484203,-0.011158377,0.084105626,0.007798232,-0.03026127,,0,1,0.25859216,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.133335,9,Stoke City,882
911,911.0,461,3895706,22,Leicester City,136306,Abdul Fatawu,100.3,0.0526738390326499,0.10534768,2,0,0,1.2767336,4,4,1,0,3,3,7,2,0,0.5793731,1,1,1,0.6666666666666666,2,2,6,4,0.6666666666666666,0,3,2,1,0.5,35,25,0.7142857142857143,33,4,10,21,12,3,5,4,0,7,3,0.4285714285714285,0,2,1.2767336,1,4,5,8,4,1,0.0,2,69,5,0.3333333333333333,3,0.0289855072463768,1,2.132437,2.132437,1.2402958,1.2402958,0.0533109247684478,0.0533109247684478,0.0310073941946029,0.0310073941946029,13.0,15.639553,1.2030425461438985,4.0,2.0,5.479888,2.7399439811706543,1.0,0.6737838,0.66959435,-0.15872645,-0.0017558909,0.16467178,,2,8,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,17,Stoke City,882
912,912.0,461,3895706,30,Stoke City,208276,Jun-Ho Bae,53.166668,0.3232900500297546,0.32329005,1,0,0,0.03224196,1,1,0,0,2,2,2,0,1,0.4206269,1,1,1,0.0,1,2,0,0,,0,0,0,0,,18,16,0.8888888888888888,17,2,2,14,7,1,1,5,1,2,1,0.5,0,0,0.03224196,0,0,0,4,1,1,0.0,0,40,0,0.5,1,0.0,2,0.56518364,0.56518364,0.56518364,0.5329417,0.0332460964427274,0.0332460964427274,0.0332460964427274,0.0313495117075303,5.0,0.81789696,0.1635794006288051,2.0,0.0,,,0.0,0.15627281,0.024761025,0.037776023,0.012043245,0.081692524,,0,3,0.41277847,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.166668,6,Leicester City,882
913,913.0,461,3895706,30,Stoke City,378268,Nathan Lowe,41.15,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0.4206269,0,0,0,1.0,1,1,1,1,1.0,0,0,1,0,0.0,16,11,0.6875,13,2,4,10,5,1,1,3,0,0,0,,0,0,0.0,0,0,1,5,3,0,0.0,0,28,0,,2,0.0,1,0.053887933,0.053887933,0.053887933,0.053887933,0.0033679958432912,0.0033679958432912,0.0033679958432912,0.0033679958432912,7.0,2.133919,0.304845566196101,0.0,1.0,0.199485,0.1994850039482116,0.0,-0.07885769,-0.12318381,,0.07089883,-0.026572712,,0,2,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15,9,Leicester City,882
914,914.0,461,3895714,98,Blackburn Rovers,29729,Sondre Tronstad,101.2,0.0243749469518661,0.048749894,2,0,0,0.0,0,0,0,0,2,2,0,2,2,0.37644342,3,4,1,0.4,0,1,2,1,0.5,1,1,2,1,0.5,32,28,0.875,31,10,5,17,6,1,1,4,2,0,0,,0,0,0.0,0,1,2,19,1,0,0.0,2,56,4,0.0,1,0.0357142857142857,0,0.18516284,0.18516284,0.16879156,0.16879156,0.0056109952204155,0.0056109952204155,0.0051148958278424,0.0051148958278424,26.0,18.483484,0.7109031917957159,4.0,6.0,3.186208,0.5310346633195877,1.0,0.4038928,0.12045001,0.12425558,0.039577395,0.119609766,,0,13,0.40948045,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,28,Stoke City,914
915,915.0,461,3895714,30,Stoke City,11815,Daniel Johnson,66.1,,0.0,0,0,0,0.0,0,0,0,0,1,1,3,2,1,0.62355655,0,1,0,1.0,1,2,0,0,,0,0,1,0,0.0,22,19,0.8636363636363636,21,0,4,18,7,0,1,6,0,0,0,,0,0,0.0,0,0,0,5,1,0,0.0,0,42,2,0.0,1,0.0,0,0.8196086,0.036108635,0.036108635,0.036108635,0.0356351577717325,0.0015699406680853,0.0015699406680853,0.0015699406680853,11.0,7.2299194,0.6572653624144468,3.0,3.0,1.61338,0.5377933382987976,2.0,0.0058430145,-0.05337905,0.11227858,-0.0060966928,-0.04695982,,0,3,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,14,Blackburn Rovers,914
916,916.0,461,3895714,30,Stoke City,9624,Lewis Baker,35.433334,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0.62355655,0,1,0,1.0,0,0,3,1,0.3333333333333333,0,0,1,0,0.0,16,13,0.8125,15,2,1,13,3,1,1,1,0,1,0,0.0,0,0,0.0,0,1,2,6,0,0,0.0,0,26,2,,1,0.0,0,0.008677228,0.008677228,0.008677228,0.008677228,0.0005784818902611,0.0005784818902611,0.0005784818902611,0.0005784818902611,8.0,4.910927,0.6138658784329891,3.0,1.0,1.373307,1.3733069896697998,0.0,-0.027116109,-0.008689618,,0.052426413,-0.07085291,,0,3,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.433334,10,Blackburn Rovers,914
917,917.0,461,3895714,98,Blackburn Rovers,4710,Ryan Hedges,74.0,,0.0,0,0,0,0.5313541,1,1,1,0,2,0,3,3,2,0.37644342,2,3,1,0.6,0,0,6,4,0.6666666666666666,0,1,3,1,0.3333333333333333,29,19,0.6551724137931034,19,7,1,21,5,3,0,2,0,0,0,,0,1,0.5313541,1,1,6,4,1,0,0.0,0,43,4,0.0,5,0.0,1,1.3762658,0.66776705,1.3762658,0.66776705,0.0417050231586803,0.0202353650873357,0.0417050231586803,0.0202353650873357,8.0,5.63938,0.7049224972724915,1.0,1.0,0.473858,0.4738579988479614,0.0,0.39063075,0.29636168,,0.014181104,0.080087915,,1,4,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,11,Stoke City,914
918,918.0,461,3895714,98,Blackburn Rovers,22588,Sam Gallagher,71.6,0.1364129483699798,0.13641295,1,0,0,0.3449939,1,1,1,0,0,0,0,1,0,0.37644342,0,0,0,1.0,1,0,0,0,,0,1,15,4,0.2666666666666666,13,4,0.3076923076923077,12,7,1,5,2,2,0,0,0,0,0,,0,0,0.3449939,1,1,0,11,1,0,0.0,1,24,0,,1,0.0416666666666666,1,1.6618135,1.6618135,1.5254006,1.5254006,0.0573039137083908,0.0573039137083908,0.0526000220200111,0.0526000220200111,25.0,20.601982,0.824079287648201,5.0,9.0,5.797022,0.6441135671403673,0.0,0.01982297,0.053649276,-0.078742616,0.012490957,0.032425355,,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,27,Stoke City,914
919,919.0,461,3895714,30,Stoke City,11326,Daniel Lønne Iversen,101.2,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.62355655,0,0,0,,0,0,15,9,0.6,0,0,0,0,,32,25,0.78125,26,10,0,22,1,1,0,0,0,0,0,,0,0,0.0,0,1,14,0,0,0,0.0,0,49,0,,1,0.0,0,0.19410883,0.19410883,0.19410883,0.19410883,0.0066934078931808,0.0066934078931808,0.0066934078931808,0.0066934078931808,,,,,,,,,-0.044069067,0.07767969,,,0.11015962,-0.2319084,0,4,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,0,Blackburn Rovers,914
920,920.0,461,3895714,30,Stoke City,27006,Sead Haksabanovic,18.15,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.62355655,0,0,1,,0,0,0,0,,0,0,0,0,,7,7,1.0,7,0,2,5,4,0,1,3,0,0,0,,0,0,0.0,0,0,0,1,1,0,0.0,0,15,0,,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.876802,0.6256006757418314,0.0,0.0,,,0.0,0.047356155,0.030445583,,,0.016910572,,0,1,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15,3,Blackburn Rovers,914
921,921.0,461,3895714,30,Stoke City,16288,Wesley,18.233334,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.62355655,0,0,0,,0,0,0,0,,0,0,0,0,,6,3,0.5,6,0,2,4,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,2,0,0,0.0,0,9,0,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4559798,0.6911959886550904,0.0,0.0,,,0.0,-0.124196805,-0.11985078,,,-0.0043460065,,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.233334,5,Blackburn Rovers,914
922,922.0,461,3895714,98,Blackburn Rovers,9709,Kyle McFadzean,101.2,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0.37644342,0,0,0,1.0,1,1,3,3,1.0,1,3,1,1,1.0,19,18,0.9473684210526316,19,1,1,17,0,0,0,0,0,0,0,,0,0,0.0,0,4,2,4,0,0,0.0,0,34,5,,0,0.0,1,0.13641295,0.13641295,0.13641295,0.13641295,0.0054565179347991,0.0054565179347991,0.0054565179347991,0.0054565179347991,13.0,10.447679,0.8036676129469504,6.0,2.0,1.458177,0.7290884777903557,1.0,0.22510931,0.002925437,,0.20914018,0.013043697,,0,12,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,16,Stoke City,914
923,923.0,461,3895714,30,Stoke City,10769,Lynden Gooch,66.1,,0.0,0,0,0,0.0,0,0,0,0,1,1,1,0,3,0.62355655,0,0,2,,0,2,5,2,0.4,0,0,1,1,1.0,42,35,0.8333333333333334,37,9,2,31,16,4,1,11,0,2,0,0.0,0,0,0.0,0,1,4,2,1,0,0.0,0,78,2,0.0,12,0.0,0,0.036108635,0.036108635,0.036108635,0.036108635,0.0010030176490545,0.0010030176490545,0.0010030176490545,0.0010030176490545,2.0,0.881161,0.4405805021524429,1.0,0.0,,,0.0,0.13293849,0.05421172,,-0.021511544,0.100238286,,0,5,0.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,2,Blackburn Rovers,914
924,924.0,461,3895714,98,Blackburn Rovers,16030,Arnór Sigurdsson,9.933333,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.37644342,1,1,0,0.0,0,0,0,0,,0,0,0,0,,3,2,0.6666666666666666,3,1,0,2,1,1,0,0,0,0,0,,0,0,0.0,0,0,0,1,1,0,0.0,0,6,0,,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.64466596,0.3223329931497574,0.0,0.0,,,0.0,0.12696415,-0.0060908217,,0.080560505,0.052494474,,0,1,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.933333,2,Stoke City,914
925,925.0,461,3895714,98,Blackburn Rovers,32717,Aynsley Pears,101.2,,0.0,0,0,0,0.045346964,1,1,0,0,0,0,0,0,0,0.37644342,0,0,0,,0,0,29,11,0.3793103448275862,0,0,0,0,,41,21,0.5121951219512195,25,28,0,13,0,0,0,0,0,0,0,,0,0,0.045346964,0,3,26,0,0,0,0.0,0,42,0,,1,0.0,0,0.43909073,0.077725574,0.43909073,0.077725574,0.0125454493931361,0.0022207306964056,0.0125454493931361,0.0022207306964056,,,,,,,,,0.83294255,0.1516492,,,0.06293053,0.61836267,0,5,0.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,0,Stoke City,914
926,926.0,461,3895714,98,Blackburn Rovers,4202,Callum Brittain,101.2,,0.0,0,0,0,0.6762366,2,1,1,0,2,1,3,3,0,0.37644342,0,1,0,1.0,2,1,10,3,0.3,1,3,1,1,1.0,52,32,0.6153846153846154,32,19,3,30,8,2,0,6,0,3,1,0.3333333333333333,0,1,0.6490526,1,4,9,6,3,0,0.027183998,0,67,1,0.0,4,0.0,0,1.2399694,1.2127854,0.56373274,0.56373274,0.025832695265611,0.0252663617332776,0.0117444321513175,0.0117444321513175,14.0,15.728632,1.1234737208911352,1.0,5.0,5.462029,1.09240580201149,0.0,-0.008440463,0.6371833,,-0.6797842,0.034160607,,1,9,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,19,Stoke City,914
927,927.0,461,3895714,30,Stoke City,20570,Ben Wilmot,101.2,0.0665528401732444,0.13310568,2,0,0,0.0,0,0,0,0,0,0,4,3,1,0.62355655,0,0,1,1.0,0,0,15,9,0.6,0,8,12,8,0.6666666666666666,86,73,0.8488372093023255,82,19,5,62,5,2,0,3,1,0,0,,0,0,0.0,0,10,13,6,0,0,0.0,1,148,5,,3,0.0067567567567567,1,0.35796785,0.35796785,0.2744999,0.2744999,0.0055932477116584,0.0055932477116584,0.0042890608310699,0.0042890608310699,8.0,8.513032,1.0641288831830025,1.0,0.0,,,0.0,0.16258271,0.08087917,-0.1329084,0.08749401,0.12711789,,0,21,0.06450419,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,11,Blackburn Rovers,914
